root	stem	dcs_lemma	scherzl_case	ud_case	subtype	example_only	pages	verdict	dep_gov_count	dep_total	cooc_count	cooc_expected	cooc_ratio	verb_freq	verb_parsed_freq
ruj	ruj	ruj	gen	Gen		False	251	UNATTESTED-INSUFFICIENT	0	18	49	32.4	1.511	129	13
rup	ropay	ropay	loc	Loc		False	305	UNATTESTED-INSUFFICIENT	0	4	14	10.9	1.289	53	2
rūpam	rūpam		nom	Nom		False	28	NOT-ADJUDICABLE	0	0	0	0.0		0	0
ruṣ	ruṣ	ruṣ	gen	Gen		True	268	UNATTESTED-INSUFFICIENT	0	0	28	25.6	1.092	102	2
ruṣ	ruṣ	ruṣ	gen	Gen		False	249,250	UNATTESTED-INSUFFICIENT	0	0	28	25.6	1.092	102	2
sac	sac	sac	acc	Acc		False	51,54	CONFIRMED	36	102	267	156.5	1.706	323	54
sac	sac	sac	instr	Ins	soz	False	97	CONFIRMED	12	102	95	75.0	1.267	323	54
sad	prasad	prasad	acc	Acc		True	63	UNATTESTED-INSUFFICIENT	0	2	486	479.3	1.014	989	3
sad	prasad	prasad	dat	Dat	dop	False	153,154	UNATTESTED-INSUFFICIENT	0	2	95	57.2	1.662	989	3
sad	prasad	prasad	gen	Gen		False	252,253	UNATTESTED-INSUFFICIENT	0	2	358	248.5	1.44	989	3
sad	visad	sad	abl	Abl		False	193,195	UNATTESTED-INSUFFICIENT	0	97	57	74.5	0.765	953	79
sah	sah	sah	acc	Acc		False	47,49	CONFIRMED	36	74	648	383.4	1.69	791	60
śak	śak	śak	acc	Acc		False	47	CONFIRMED	10	41	1226	946.0	1.296	1952	62
śak	śak	śak	dat	Dat	ogr	False	163	CONFIRMED	8	41	155	112.8	1.374	1952	62
śak	śak	śak	gen	Gen		True	256	CONFIRMED	1	41	522	490.6	1.064	1952	62
śaṁs	aśaṁs	śaṃs	dat	Dat	dop	True	154	CONFIRMED	10	92	342	103.2	3.316	1785	64
śaṁs	praśaṁs	praśaṃs	loc	Loc		True	286	CONFIRMED	8	40	356	219.5	1.622	1071	24
śaṁs	śaṁs	śaṃs	acc	Acc		False	59	CONFIRMED	39	92	1194	865.1	1.38	1785	64
śaṁs	śaṁs	śaṃs	instr	Ins	p	True	120	CONFIRMED	8	92	361	414.3	0.871	1785	64
śaṁs	śaṁs	śaṃs	dat	Dat	ogr	True	176	CONFIRMED	10	92	342	103.2	3.316	1785	64
śaṁs	śaṁs	śaṃs	gen	Gen		False	264,265	CONFIRMED	6	92	665	448.6	1.482	1785	64
śaṁs	śaṁs	śaṃs	loc	Loc		True	290	CONFIRMED	10	92	613	365.9	1.676	1785	64
sañj	āsañj	āsañj	loc	Loc		True	314	CONFIRMED	1	2	101	53.7	1.881	262	1
sañj	saj	sañj	dat	Dat	ogr	True	160	CONFIRMED	1	12	8	27.6	0.29	478	9
śaṅk	śaṅk	śaṅk	instr	Ins	p	True	120	UNATTESTED-INSUFFICIENT	0	1	54	63.4	0.852	273	2
śaṅk	śaṅk	śaṅk	abl	Abl		False	193,195	UNATTESTED-INSUFFICIENT	0	1	40	21.3	1.874	273	2
śaṅk	śaṅk	śaṅk	gen	Gen		False	249,250	UNATTESTED-INSUFFICIENT	0	1	80	68.6	1.166	273	2
śaṅk	viśaṅk	viśaṅk	abl	Abl		False	193,194	UNATTESTED-INSUFFICIENT	0	1	6	3.0	2.02	38	1
śap	śap	śap	dat	Dat	dop	False	155	UNATTESTED-INSUFFICIENT	0	15	34	28.0	1.216	484	11
śap	śap	śap	dat	Dat	ogr	False	166	UNATTESTED-INSUFFICIENT	0	15	34	28.0	1.216	484	11
sar	apasar		abl	Abl		True	187	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sar	visar		instr	Ins	sep	False	133	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sar	niḥsar		abl	Abl		False	186,188	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sarj	avasarj	sarj	gen	Gen		False	268	UNATTESTED-INSUFFICIENT	0	0	1	0.8	1.326	3	0
sarj	prasarj	sarj	dat	Dat	ogr	True	161	UNATTESTED-INSUFFICIENT	0	0	0	0.2	0.0	3	0
sarj	sarj	sarj	acc	Acc		False	47	UNATTESTED-INSUFFICIENT	0	0	2	1.5	1.376	3	0
sarj	sarj	sarj	dat	Dat	ogr	False	159	UNATTESTED-INSUFFICIENT	0	0	0	0.2	0.0	3	0
sarj	sarj	sarj	abl	Abl		True	204	UNATTESTED-INSUFFICIENT	0	0	0	0.2	0.0	3	0
sarj	sarj	sarj	loc	Loc		True	305	UNATTESTED-INSUFFICIENT	0	0	0	0.6	0.0	3	0
sarj	upasarj	sarj	dat	Dat	ogr	False	159,160	UNATTESTED-INSUFFICIENT	0	0	0	0.2	0.0	3	0
sarj	visarj	sarj	dat	Dat	ogr	False	159,161	UNATTESTED-INSUFFICIENT	0	0	0	0.2	0.0	3	0
sarj	visarj	sarj	gen	Gen		False	261,264	UNATTESTED-INSUFFICIENT	0	0	1	0.8	1.326	3	0
sarv	sarv		nom	Nom		True	25	NOT-ADJUDICABLE	0	0	0	0.0		0	0
śās	śās	śās	acc	Acc		False	47,49	CONFIRMED	15	23	341	258.3	1.32	533	25
śās	śās	śās	acc	Acc		False	69,71	CONFIRMED	15	23	341	258.3	1.32	533	25
sev	sev	sev	acc	Acc		False	64	CONFIRMED	6	11	770	643.6	1.196	1328	6
sev	sev	sev	instr	Ins		False	111	CONFIRMED	1	11	445	308.2	1.444	1328	6
sev	sev	sev	instr	Ins	adv	True	132	CONFIRMED	1	11	445	308.2	1.444	1328	6
sev	sev	sev	instr	Ins	orud	True	143	CONFIRMED	1	11	445	308.2	1.444	1328	6
śī	adhiśī	adhiśī	acc	Acc		True	62	UNATTESTED-INSUFFICIENT	0	2	30	17.0	1.769	35	2
śī	anuśī	anuśī	acc	Acc		True	62	CONFIRMED	1	2	13	6.3	2.063	13	1
śī	atiśī	atiśī	acc	Acc		True	62	CONFIRMED	3	3	26	16.0	1.626	33	3
śī	śī	śī	instr	Ins	orud	False	106	UNATTESTED-INSUFFICIENT	0	55	233	259.0	0.9	1116	51
sic	abhiṣic	abhiṣic	loc	Loc		True	288	CONFIRMED	2	41	325	165.0	1.97	805	28
sic	sic	sic	instr	Ins	orud	True	108	CONFIRMED	15	118	332	159.4	2.082	687	60
sic	sic	sic	loc	Loc		True	306	CONFIRMED	17	118	202	140.8	1.435	687	60
sidh	prasidh	prasidh	abl	Abl		True	197	UNATTESTED-INSUFFICIENT	0	1	58	35.2	1.649	450	3
sidh	sidh	sidh	abl	Abl		True	186	CONFIRMED	6	42	318	158.6	2.006	2028	37
sidh	sidh	sidh	loc	Loc		False	305	CONFIRMED	3	42	633	415.7	1.523	2028	37
śikṣ	śikṣ	śikṣ	acc	Acc		True	50	CONFIRMED	3	19	217	167.2	1.298	345	16
śikṣ	śikṣ	śikṣ	abl	Abl		True	205	CONFIRMED	1	19	20	27.0	0.741	345	16
śikṣ	śikṣ	śikṣ	gen	Gen		False	255,256	UNATTESTED-INSUFFICIENT	0	19	138	86.7	1.592	345	16
śikṣ	śikṣay	śikṣay	instr	Ins	pros	True	102	UNATTESTED-INSUFFICIENT	0	0	62	40.6	1.527	175	0
śiṣ	śeṣay	śeṣay	acc	Acc		True	67	UNATTESTED-INSUFFICIENT	0	0	22	14.5	1.513	30	0
śiṣ	viśiṣ	viśiṣ	instr	Ins	sep	True	135	UNATTESTED-INSUFFICIENT	0	2	163	146.0	1.117	629	2
śiṣ	viśiṣ	viśiṣ	abl	Abl		False	207,208	UNATTESTED-INSUFFICIENT	0	2	212	49.2	4.311	629	2
skand	skand	skand	acc	Acc		False	51,54	CONFIRMED	7	27	156	119.7	1.303	247	20
skhal	skhal	skhal	abl	Abl		True	213	UNATTESTED-INSUFFICIENT	0	1	17	9.2	1.843	118	1
ślāgh	ślāgh	ślāgh	dat	Dat	dop	False	153	UNATTESTED-INSUFFICIENT	0	3	7	10.7	0.651	186	4
ślāgh	ślāgh	ślāgh	loc	Loc		True	288	UNATTESTED-INSUFFICIENT	0	3	45	38.1	1.18	186	4
śliṣ	(vi-śliṣ)	śliṣ	instr	Ins	sep	False	133,135	UNATTESTED-INSUFFICIENT	0	0	23	21.4	1.077	92	1
smar	smar		acc	Acc		False	47,49	NOT-ADJUDICABLE	0	0	0	0.0		0	0
smar	smar		instr	Ins	soz	True	96	NOT-ADJUDICABLE	0	0	0	0.0		0	0
smar	smar		instr	Ins	mod	True	129	NOT-ADJUDICABLE	0	0	0	0.0		0	0
smar	smar		gen	Gen		False	259	NOT-ADJUDICABLE	0	0	0	0.0		0	0
smar	smāray	smāray	acc	Acc		False	72	UNATTESTED-INSUFFICIENT	0	0	29	19.9	1.459	41	0
smi	smi	smi	instr	Ins	pros	True	101	CONFIRMED	2	5	66	52.7	1.253	227	7
smi	smi	smi	instr	Ins	orud	True	112	CONFIRMED	2	5	66	52.7	1.253	227	7
smi	smi	smi	loc	Loc		False	301,302	UNATTESTED-INSUFFICIENT	0	5	27	46.5	0.58	227	7
snā	snā	snā	abl	Abl		True	186	CONFIRMED	1	36	84	128.8	0.652	1648	57
snih	snih	snih	gen	Gen		False	252	UNATTESTED-INSUFFICIENT	0	0	49	31.4	1.56	125	0
snih	snih	snih	loc	Loc		False	301,303	UNATTESTED-INSUFFICIENT	0	0	47	25.6	1.835	125	0
spand	spand	spand	abl	Abl		True	201	UNATTESTED-INSUFFICIENT	0	0	8	4.1	1.968	52	0
spardh	spardh		instr	Ins	soz	False	97	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparh	sparh		dat	Dat	dop	False	153	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparh	sparh		gen	Gen		False	249,251,252	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparś	sparś		instr	Ins	orud	True	105	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparś	sparś		instr	Ins		True	141	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparś	sparś		loc	Loc		True	286	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparś	samsparś		instr	Ins	soz	True	97	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sparś	samsparś		instr	Ins		True	141	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sphālay	āsphālay	āsphālay	loc	Loc		True	307	UNATTESTED-INSUFFICIENT	0	0	3	2.7	1.126	13	0
sphur	sphur	sphur	instr	Ins	sep	True	134	CONFIRMED	1	7	110	82.9	1.328	357	5
sphur	sphur	sphur	instr	Ins	orud	True	144	CONFIRMED	1	7	110	82.9	1.328	357	5
sphuṭ	sphuṭ	sphuṭ	instr	Ins	p	True	120	UNATTESTED-INSUFFICIENT	0	0	51	35.7	1.427	154	0
śrā	śrapay	śrapay	instr	Ins	soz	True	95	CONFIRMED	6	92	101	67.3	1.501	290	59
śri	śri	śri	acc	Acc		False	51	CONFIRMED	17	79	333	218.6	1.524	451	44
śri	śri	śri	acc	Acc		False	68,69,71	CONFIRMED	17	79	333	218.6	1.524	451	44
śru	pratiśru	pratiśru	dat	Dat	dop	False	150	CONFIRMED	1	5	41	10.6	3.856	184	2
śru	pratiśru	pratiśru	gen	Gen		True	269	UNATTESTED-INSUFFICIENT	0	5	74	46.2	1.6	184	2
śru	śru	śru	acc	Acc		False	72	CONFIRMED	79	216	7907	5091.2	1.553	10505	183
śru	śru	śru	acc	Acc		False	74,75	CONFIRMED	79	216	7907	5091.2	1.553	10505	183
śru	śru	śru	instr	Ins	soz	True	96	CONFIRMED	21	216	2147	2438.1	0.881	10505	183
śru	śru	śru	instr	Ins	orud	True	105	CONFIRMED	21	216	2147	2438.1	0.881	10505	183
śru	śru	śru	instr	Ins	mod	True	129	CONFIRMED	21	216	2147	2438.1	0.881	10505	183
śru	śru	śru	instr	Ins	adv	True	131	CONFIRMED	21	216	2147	2438.1	0.881	10505	183
śru	śru	śru	dat	Dat	dop	True	152,154	CONFIRMED	5	216	453	607.1	0.746	10505	183
śru	śru	śru	abl	Abl		True	205	CONFIRMED	2	216	895	821.3	1.09	10505	183
śru	śru	śru	gen	Gen		False	257,258	CONFIRMED	19	216	4854	2640.0	1.839	10505	183
sru	sru	sru	abl	Abl		True	188,211	UNATTESTED-INSUFFICIENT	0	27	112	42.1	2.663	538	19
star	prastar		abl	Abl		True	204	NOT-ADJUDICABLE	0	0	0	0.0		0	0
star	star		instr	Ins	orud	True	108	NOT-ADJUDICABLE	0	0	0	0.0		0	0
sthā	adhisthā	sthā	acc	Acc		True	62	CONFIRMED	70	394	4523	4491.7	1.007	9268	308
sthā	anusthā	sthā	gen	Gen		False	253,254	CONFIRMED	11	394	2720	2329.1	1.168	9268	308
sthā	āsthā	āsthā	acc	Acc		True	63	CONFIRMED	11	19	1243	643.6	1.931	1328	18
sthā	āsthā	āsthā	dat	Dat	ogr	False	159	UNATTESTED-INSUFFICIENT	0	19	38	76.7	0.495	1328	18
sthā	avasthā	avasthā	acc	Acc		True	67	CONFIRMED	1	13	449	394.5	1.138	814	9
sthā	paristhā	sthā	acc	Acc		True	63	CONFIRMED	70	394	4523	4491.7	1.007	9268	308
sthā	prasthā	prasthā	acc	Acc		True	63	UNATTESTED-INSUFFICIENT	0	4	380	269.0	1.413	555	13
sthā	prasthā	prasthā	dat	Dat	ogr	False	159,161	UNATTESTED-INSUFFICIENT	0	4	65	32.1	2.027	555	13
sthā	saṁsthā	saṃsthā	abl	Abl		True	202	UNATTESTED-INSUFFICIENT	0	40	45	72.5	0.621	927	43
sthā	sthā	sthā	instr	Ins	pros	True	102	CONFIRMED	17	394	2029	2151.0	0.943	9268	308
sthā	sthā	sthā	instr	Ins	orud	True	106	CONFIRMED	17	394	2029	2151.0	0.943	9268	308
sthā	sthā	sthā	dat	Dat	dop	True	154	CONFIRMED	23	394	421	535.6	0.786	9268	308
sthā	sthā	sthā	dat	Dat	ogr	False	163	CONFIRMED	23	394	421	535.6	0.786	9268	308
sthā	sthā	sthā	abl	Abl		True	189	CONFIRMED	9	394	612	724.6	0.845	9268	308
sthā	sthā	sthā	gen	Gen		False	253	CONFIRMED	11	394	2720	2329.1	1.168	9268	308
sthā	sthā	sthā	loc	Loc		False	282,285,301	CONFIRMED	64	394	4370	1899.6	2.301	9268	308
sthā	sthāpay	sthāpay	acc	Acc		False	74	CONFIRMED	13	19	836	584.0	1.432	1205	8
sthā	upasthā	upasthā	nom	Nom		True	25	CONFIRMED	58	203	1190	1242.8	0.957	1672	117
sthā	upasthā	upasthā	acc	Acc		True	63	CONFIRMED	85	203	1241	810.3	1.531	1672	117
sthā	)	sthā	abl	Abl		True	189,196,214	CONFIRMED	9	394	612	724.6	0.845	9268	308
sthā	viṣṭhā	viṣṭhā	instr	Ins	sep	False	133	CONFIRMED	1	12	28	34.1	0.821	147	12
stu	stu	stu	instr	Ins	pr	True	121	CONFIRMED	40	159	1118	511.5	2.186	2204	124
stu	stu	stu	dat	Dat	ogr	False	166	CONFIRMED	8	159	327	127.4	2.567	2204	124
sū	prasū	prasū	instr	Ins	adv	True	132	CONFIRMED	10	49	218	174.3	1.251	751	54
śuc	śuc	śuc	acc	Acc		False	64	CONFIRMED	2	18	483	376.6	1.283	777	22
śuc	śuc	śuc	loc	Loc		False	301,302	CONFIRMED	4	18	125	159.3	0.785	777	22
śudh	viśudh	viśudh	instr	Ins	orud	True	112	CONFIRMED	2	3	195	146.2	1.334	630	4
śuṣ	śuṣ	śuṣ	loc	Loc		True	315	UNATTESTED-INSUFFICIENT	0	4	39	34.0	1.146	166	5
svad	svad	svad	instr	Ins	orud	True	109	CONFIRMED	1	31	12	18.8	0.638	81	25
svad	svad	svad	dat	Dat	dop	False	153	CONFIRMED	5	31	28	4.7	5.982	81	25
svad	svad	svad	gen	Gen		True	268	CONFIRMED	2	31	28	20.4	1.376	81	25
svad	āsvāday	āsvāday	dat	Dat	ogr	True	174	UNATTESTED-INSUFFICIENT	0	0	4	4.5	0.887	78	0
svap	svap	svap	instr	Ins	soz	True	95	UNATTESTED-INSUFFICIENT	0	31	250	255.3	0.979	1100	34
śvas	viśvas	viśvas	gen	Gen		False	253,254	CONFIRMED	1	2	35	48.3	0.725	192	1
śvas	viśvas	viśvas	loc	Loc		False	301,302	UNATTESTED-INSUFFICIENT	0	2	90	39.4	2.287	192	1
tak	nirtak	tak	abl	Abl		True	187	CONFIRMED	1	3	1	0.5	1.827	7	4
takṣ	takṣ	takṣ	dat	Dat	ogr	False	166	CONFIRMED	9	60	46	9.3	4.944	161	29
tan	pratan	pratan	abl	Abl		False	196	CONFIRMED	3	9	14	5.9	2.356	76	14
tan	tan	tan	acc	Acc		False	46	CONFIRMED	54	123	562	347.0	1.62	716	72
tan	tan	tan	dat	Dat	ogr	True	176	CONFIRMED	2	123	81	41.4	1.958	716	72
tap	ātap	ātap	abl	Abl		True	189	UNATTESTED-INSUFFICIENT	0	5	3	2.0	1.476	26	3
tap	tap	tap	acc	Acc		False	46,67	CONFIRMED	52	146	1343	1000.8	1.342	2065	125
tap	tap	tap	instr	Ins	orud	True	106	CONFIRMED	14	146	577	479.3	1.204	2065	125
tar	(ava-tṝ)		nom	Nom		True	25	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	(ava-tṝ)		instr	Ins	soz	True	96	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	(ava-tṝ)		instr	Ins	orud	True	107	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	(ava-tṝ)		abl	Abl		False	186,189	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	tar		acc	Acc		False	46,48	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	tar		instr	Ins	pros	True	100	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	tar		instr	Ins	orud	True	104,3	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tar	vitar		loc	Loc		False	309,310	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarj	tarj	tarj	acc	Acc		False	46,48	UNATTESTED-INSUFFICIENT	0	0	4	4.4	0.917	9	0
tark	tark		acc	Acc		False	60,61	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tark	tark		acc	Acc		False	73,75	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tark	tark		gen	Gen		False	260	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarp	tarp		instr	Ins		True	140	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarp	tarp		gen	Gen		False	252	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarp	tarp		abl	Abl		False	252	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarp	tarp		loc	Loc		False	301,303	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tarp	tarp		gen	Gen		False	252	NOT-ADJUDICABLE	0	0	0	0.0		0	0
trai	trai		abl	Abl		False	191,192	NOT-ADJUDICABLE	0	0	0	0.0		0	0
trap	apatrap	apatrap	instr	Ins	orud	True	111	UNATTESTED-INSUFFICIENT	0	0	7	3.0	2.32	13	0
tras	tras	tras	instr	Ins	sep	False	133	UNATTESTED-INSUFFICIENT	0	4	59	62.0	0.952	267	1
tras	tras	tras	abl	Abl		False	192,194	CONFIRMED	1	4	45	20.9	2.156	267	1
tras	tras	tras	abl	Abl		True	213	CONFIRMED	1	4	45	20.9	2.156	267	1
tsar	tsar	tsar	acc	Acc		False	51,54	CONFIRMED	2	3	6	3.9	1.548	8	3
tud	tud	tud	instr	Ins	orud	True	108	CONFIRMED	1	6	60	23.0	2.611	99	5
tul	tulay	tulay	instr	Ins	soz	False	97	UNATTESTED-INSUFFICIENT	0	0	35	14.4	2.432	62	0
turv	turv		abl	Abl		False	191,192	NOT-ADJUDICABLE	0	0	0	0.0		0	0
tuś	tuś	tuś	dat	Dat	dop	False	150	CONFIRMED	1	7	8	0.7	11.536	12	3
tuś	tuś	tuś	gen	Gen		False	252	UNATTESTED-INSUFFICIENT	0	7	2	3.0	0.663	12	3
tuṣ	parituṣ	parituṣ	instr	Ins	orud	True	112	UNATTESTED-INSUFFICIENT	0	0	46	23.7	1.943	102	0
tuṣ	saṁtuṣ	saṃtuṣ	instr	Ins	orud	True	112	UNATTESTED-INSUFFICIENT	0	0	55	36.0	1.529	155	0
tuṣ	tuṣ	tuṣ	instr	Ins	orud	True	111	CONFIRMED	3	8	343	195.0	1.759	840	7
tuṣ	tuṣ	tuṣ	gen	Gen		False	252	CONFIRMED	1	8	311	211.1	1.473	840	7
tuṣ	tuṣ	tuṣ	loc	Loc		False	301,302	CONFIRMED	1	8	128	172.2	0.743	840	7
tvar	tvar	tvar	dat	Dat	ogr	True	161	UNATTESTED-INSUFFICIENT	0	0	20	31.1	0.642	539	3
tvar	tvar	tvar	loc	Loc		False	305	UNATTESTED-INSUFFICIENT	0	0	84	110.5	0.76	539	3
tyaj	tyaj	tyaj	acc	Acc		False	46	CONFIRMED	11	24	1992	1171.4	1.701	2417	14
uc	uc	uc	dat	Dat	dop	True	151	UNATTESTED-INSUFFICIENT	0	5	4	2.9	1.357	51	4
ūh	(ni-ūh)	ūh	instr	Ins	orud	True	103	UNATTESTED-INSUFFICIENT	0	7	25	22.7	1.099	98	6
ūh	ūh	ūh	nom	Nom		False	27	CONFIRMED	2	7	73	72.8	1.002	98	6
ūh	ūh	ūh	acc	Acc		False	46	CONFIRMED	2	7	66	47.5	1.39	98	6
ūh	ūh	ūh	abl	Abl		True	223	UNATTESTED-INSUFFICIENT	0	7	5	7.7	0.653	98	6
ūh	ūh	ūh	loc	Loc		False	301	UNATTESTED-INSUFFICIENT	0	7	22	20.1	1.095	98	6
ūh	ūh	ūh	instr	Ins	orud	True	103	UNATTESTED-INSUFFICIENT	0	7	25	22.7	1.099	98	6
und	und	und	instr	Ins	orud	True	108	CONFIRMED	4	16	36	18.8	1.915	81	12
uruṣy	uruṣy	uruṣy	abl	Abl		False	191,192	CONFIRMED	4	18	19	4.0	4.765	51	11
vā	vā	vā	acc	Acc		False	64	CONFIRMED	9	20	133	144.4	0.921	298	10
vā	vā	vā	dat	Dat	ogr	True	176	UNATTESTED-INSUFFICIENT	0	20	25	17.2	1.452	298	10
vā	vā	vā	abl	Abl		True	201	UNATTESTED-INSUFFICIENT	0	20	21	23.3	0.901	298	10
vac	pravac	pravac	dat	Dat	dop	False	151	CONFIRMED	21	78	243	187.3	1.297	3242	38
vac	vac	vac	nom	Nom		True	27,8	CONFIRMED	553	873	30865	25234.5	1.223	33948	664
vac	vac	vac	acc	Acc		False	59	CONFIRMED	212	873	12496	16452.6	0.76	33948	664
vac	vac	vac	acc	Acc		False	74,2,139	CONFIRMED	212	873	12496	16452.6	0.76	33948	664
vac	vac	vac	abl	Abl		True	202,204	CONFIRMED	7	873	2113	2654.2	0.796	33948	664
vac	vac	vac	gen	Gen		False	264,265	CONFIRMED	13	873	5689	8531.4	0.667	33948	664
vac	vac	vac	loc	Loc		False	309,310,8	CONFIRMED	24	873	4763	6958.0	0.685	33948	664
vad	anuvad	anuvad	acc	Acc		True	62	CONFIRMED	1	2	49	26.2	1.872	54	1
vad	samvad	vad	instr	Ins	soz	False	97	CONFIRMED	18	266	939	908.4	1.034	3914	182
vad	vad	vad	acc	Acc		False	59,60	CONFIRMED	103	266	2754	1896.9	1.452	3914	182
vad	vad	vad	acc	Acc		False	74,75	CONFIRMED	103	266	2754	1896.9	1.452	3914	182
vad	vad	vad	gen	Gen		False	264	CONFIRMED	5	266	1268	983.6	1.289	3914	182
vad	vad	vad	loc	Loc		False	301,302,309	CONFIRMED	23	266	734	802.2	0.915	3914	182
vad	vivad	vivad	loc	Loc		False	301	CONFIRMED	1	3	32	18.9	1.697	92	3
vadh	vadh	vadh	instr	Ins	orud	True	107	CONFIRMED	8	31	508	286.9	1.771	1236	23
vadh	vadh	vadh	gen	Gen		True	269	CONFIRMED	1	31	363	310.6	1.169	1236	23
vah	(ā-vah)	vah	acc	Acc		True	68	CONFIRMED	115	254	1546	894.2	1.729	1845	127
vah	apavah	apavah	abl	Abl		False	186	UNATTESTED-INSUFFICIENT	0	0	15	4.1	3.689	52	0
vah	āvah	āvah	abl	Abl		True	211	CONFIRMED	2	35	32	19.2	1.671	245	23
vah	nirvah	nirvah	abl	Abl		False	191	UNATTESTED-INSUFFICIENT	0	4	5	2.0	2.46	26	6
vah	vah	vah	acc	Acc		False	47	CONFIRMED	115	254	1546	894.2	1.729	1845	127
vah	vah	vah	acc	Acc		True	68	CONFIRMED	115	254	1546	894.2	1.729	1845	127
vah	vah	vah	instr	Ins	orud	True	103,106	CONFIRMED	14	254	486	428.2	1.135	1845	127
vah	vah	vah	abl	Abl		True	188,201	CONFIRMED	3	254	106	144.3	0.735	1845	127
van	van	van	acc	Acc		False	47	CONFIRMED	19	40	198	106.6	1.857	220	24
van	van	van	dat	Dat	ogr	False	159	CONFIRMED	2	40	54	12.7	4.248	220	24
vand	vand	vand	acc	Acc		False	47,49	CONFIRMED	10	20	464	306.3	1.515	632	14
var	nivāray	nivāray	abl	Abl		False	186,190,191	UNATTESTED-INSUFFICIENT	0	0	49	31.7	1.547	405	0
var	var		instr	Ins	orud	True	108	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		instr	Ins	pr	True	120	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		nom	Nom		True	25	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		acc	Acc		False	47,49	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		acc	Acc		False	69,71	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		instr	Ins	orud	True	111	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		acc	Acc		False	74,75	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		abl	Abl		False	207	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	var		loc	Loc		True	287	NOT-ADJUDICABLE	0	0	0	0.0		0	0
var	vāray	vāray	instr	Ins	mod	True	132	CONFIRMED	3	22	290	151.3	1.916	652	11
var	vāray	vāray	abl	Abl		True	191,191,192	CONFIRMED	1	22	73	51.0	1.432	652	11
vardh	abhivardhay	abhivardhay	loc	Loc		True	282	UNATTESTED-INSUFFICIENT	0	1	12	7.2	1.673	35	1
vardh	parivardh		instr	Ins		True	140	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vardh	vardh		acc	Acc		False	64	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vardh	vardh		acc	Acc		True	72	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vardh	vardh		loc	Loc		True	286	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vardh	vardhay	vardhay	loc	Loc		True	282	CONFIRMED	3	72	104	98.4	1.057	480	48
varj	parivarj		instr	Ins	sep	True	134	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varj	parivarj		abl	Abl		True	215	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varj	parivarjay	parivarjay	abl	Abl		True	215	UNATTESTED-INSUFFICIENT	0	4	13	16.1	0.807	206	2
varj	varj		acc	Acc		False	47	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varj	varj		instr	Ins	sep	False	133,135	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varj	varjay	varjay	instr	Ins	sep	False	133,135	UNATTESTED-INSUFFICIENT	0	28	293	333.0	0.88	1435	21
varj	vivarj		instr	Ins	sep	False	133	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varṣ	abhivarṣ		instr	Ins	orud	True	108	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varṣ	varṣ		acc	Acc		True	66	NOT-ADJUDICABLE	0	0	0	0.0		0	0
varṣ	varṣ		instr	Ins	mod	True	130	NOT-ADJUDICABLE	0	0	0	0.0		0	0
