lemma_id	lemma	stem_class	gender	cell	corpus_count	freq_band	core_rank	expected_form	attested_forms	agreement
91006	dvijanman	consonant-stem	Masc	Acc.Sing	1	10-99	5052	dvijanmAnam	dvijanmānam	match
91006	dvijanman	consonant-stem	Masc	Acc.Plur	4	10-99	5052	dvijanmanaH	dvijanmnaḥ	mismatch
91006	dvijanman	consonant-stem	Masc	Ins.Sing	15	10-99	5052	dvijanmanA	dvijanmanā	match
91006	dvijanman	consonant-stem	Masc	Dat.Sing	9	10-99	5052	dvijanmane	dvijanmane	match
91006	dvijanman	consonant-stem	Masc	Abl.Sing	1	10-99	5052	dvijanmanaH	dvijanmanaḥ	match
91006	dvijanman	consonant-stem	Masc	Gen.Sing	12	10-99	5052	dvijanmanaH	dvijanmanaḥ	match
91006	dvijanman	consonant-stem	Masc	Gen.Dual	1	10-99	5052	dvijanmanoH	dvijanmanoḥ	match
91006	dvijanman	consonant-stem	Masc	Gen.Plur	29	10-99	5052	dvijanmanAm	dvijanmanām	match
91006	dvijanman	consonant-stem	Masc	Loc.Sing	2	10-99	5052	dvijanmani	dvijanmani	match
91006	dvijanman	consonant-stem	Masc	Loc.Plur	1	10-99	5052	dvijanmasu	dvijanmasu	match
128970	gaṇeśvara	a-stem	Masc	Nom.Sing	16	10-99	5053	gaReSvaraH	gaṇeśvaraḥ	match
128970	gaṇeśvara	a-stem	Masc	Nom.Plur	26	10-99	5053	gaReSvarAH	gaṇeśvarāḥ	match
128970	gaṇeśvara	a-stem	Masc	Acc.Sing	7	10-99	5053	gaReSvaram	gaṇeśvaram	match
128970	gaṇeśvara	a-stem	Masc	Acc.Plur	4	10-99	5053	gaReSvarAn	gaṇeśvarān	match
128970	gaṇeśvara	a-stem	Masc	Ins.Plur	7	10-99	5053	gaReSvarEH	gaṇeśvaraiḥ	match
128970	gaṇeśvara	a-stem	Masc	Gen.Sing	2	10-99	5053	gaReSvarasya	gaṇeśvarasya	match
128970	gaṇeśvara	a-stem	Masc	Gen.Plur	2	10-99	5053	gaReSvarARAm	gaṇeśvarāṇām	match
128970	gaṇeśvara	a-stem	Masc	Loc.Sing	1	10-99	5053	gaReSvare	gaṇeśvare	match
128970	gaṇeśvara	a-stem	Masc	Loc.Plur	1	10-99	5053	gaReSvarezu	gaṇeśvareṣu	match
128970	gaṇeśvara	a-stem	Masc	Voc.Sing	5	10-99	5053	gaReSvara	gaṇeśvaraiḥ	mismatch
128970	gaṇeśvara	a-stem	Masc	Voc.Plur	1	10-99	5053	gaReSvarAH	gaṇeśvarāḥ	match
212214	gaṇeśvara	a-stem	Neut	Acc.Sing	1	10-99	5053	gaReSvaram	gaṇeśvaram	match
88119	jaladhi	i-stem	Masc	Nom.Sing	6	10-99	5054	jalaDiH	jaladhiḥ	match
88119	jaladhi	i-stem	Masc	Nom.Plur	1	10-99	5054	jalaDayaH	jaladhayaḥ	match
88119	jaladhi	i-stem	Masc	Acc.Sing	12	10-99	5054	jalaDim	jaladhim	match
88119	jaladhi	i-stem	Masc	Acc.Plur	1	10-99	5054	jalaDIn	jaladhīn	match
88119	jaladhi	i-stem	Masc	Abl.Sing	2	10-99	5054	jalaDeH	jaladheḥ	match
88119	jaladhi	i-stem	Masc	Gen.Sing	26	10-99	5054	jalaDeH	jaladheḥ	match
88119	jaladhi	i-stem	Masc	Gen.Plur	2	10-99	5054	jalaDInAm	jaladhīnām	match
88119	jaladhi	i-stem	Masc	Loc.Sing	13	10-99	5054	jalaDO	jaladhau|jaladhini	variant
88119	jaladhi	i-stem	Masc	Voc.Sing	1	10-99	5054	jalaDe	jaladhe	match
1667	kandarpa	a-stem	Masc	Nom.Sing	21	10-99	5055	kandarpaH	kandarpaḥ|kaṃdarpaḥ	variant
1667	kandarpa	a-stem	Masc	Acc.Sing	5	10-99	5055	kandarpam	kandarpam	match
1667	kandarpa	a-stem	Masc	Ins.Sing	4	10-99	5055	kandarpeRa	kandarpeṇa	match
1667	kandarpa	a-stem	Masc	Dat.Sing	3	10-99	5055	kandarpAya	kandarpāya	match
1667	kandarpa	a-stem	Masc	Gen.Sing	4	10-99	5055	kandarpasya	kandarpasya|kaṃdarpasya	variant
1667	kandarpa	a-stem	Masc	Voc.Sing	1	10-99	5055	kandarpa	kandarpaiḥ	mismatch
753	kaṭaka	a-stem	Masc	Nom.Sing	14	10-99	5056	kawakaH	kaṭakaḥ|kaṭakam|kaṭakā	variant
753	kaṭaka	a-stem	Masc	Nom.Plur	3	10-99	5056	kawakAH	kaṭakāḥ|kaṭakāni	variant
753	kaṭaka	a-stem	Masc	Acc.Sing	17	10-99	5056	kawakam	kaṭakam|kaṭakām	variant
753	kaṭaka	a-stem	Masc	Acc.Plur	2	10-99	5056	kawakAn	kaṭakān|kaṭakāni	variant
753	kaṭaka	a-stem	Masc	Ins.Sing	3	10-99	5056	kawakena	kaṭakena	match
753	kaṭaka	a-stem	Masc	Ins.Plur	5	10-99	5056	kawakEH	kaṭakaiḥ	match
753	kaṭaka	a-stem	Masc	Abl.Sing	2	10-99	5056	kawakAd|kawakAt	kaṭakāt	match
753	kaṭaka	a-stem	Masc	Gen.Sing	1	10-99	5056	kawakasya	kaṭakasya	match
753	kaṭaka	a-stem	Masc	Loc.Sing	8	10-99	5056	kawake	kaṭake	match
753	kaṭaka	a-stem	Masc	Loc.Plur	3	10-99	5056	kawakezu	kaṭakeṣu	match
79530	mālatī	ī-stem	Fem	Nom.Sing	19	10-99	5057	mAlatIH	mālatī	mismatch
79530	mālatī	ī-stem	Fem	Nom.Plur	2	10-99	5057	mAlatyaH	mālatyaḥ	match
79530	mālatī	ī-stem	Fem	Acc.Sing	1	10-99	5057	mAlatIm	mālatīm	match
79530	mālatī	ī-stem	Fem	Ins.Sing	1	10-99	5057	mAlatyA	mālatyā	match
79530	mālatī	ī-stem	Fem	Ins.Plur	4	10-99	5057	mAlatIBiH	mālatībhiḥ	match
79530	mālatī	ī-stem	Fem	Abl.Sing	1	10-99	5057	mAlatyAH	mālatyāḥ	match
79530	mālatī	ī-stem	Fem	Gen.Sing	3	10-99	5057	mAlatyAH	mālatyāḥ	match
79530	mālatī	ī-stem	Fem	Gen.Plur	2	10-99	5057	mAlatInAm	mālatīnām	match
79530	mālatī	ī-stem	Fem	Voc.Sing	2	10-99	5057	mAlati	mālati	match
216442	napāt	consonant-stem	Masc	Nom.Sing	34	10-99	5058	napAd|napAt	napāt	match
216442	napāt	consonant-stem	Masc	Nom.Dual	2	10-99	5058	napAtO	napātā	mismatch
216442	napāt	consonant-stem	Masc	Nom.Plur	4	10-99	5058	napAtaH	napātaḥ	match
216442	napāt	consonant-stem	Masc	Acc.Sing	28	10-99	5058	napAtam	napātam	match
216442	napāt	consonant-stem	Masc	Acc.Dual	2	10-99	5058	napAtO	napātā	mismatch
216442	napāt	consonant-stem	Masc	Voc.Sing	48	10-99	5058	napAd|napAt	napāt	match
216442	napāt	consonant-stem	Masc	Voc.Dual	3	10-99	5058	napAtO	napātā	mismatch
216442	napāt	consonant-stem	Masc	Voc.Plur	8	10-99	5058	napAtaH	napātaḥ	match
34790	nikumbha	a-stem	Masc	Nom.Sing	31	10-99	5059	nikumBaH	nikumbhaḥ	match
34790	nikumbha	a-stem	Masc	Nom.Plur	1	10-99	5059	nikumBAH	nikumbhāḥ	match
34790	nikumbha	a-stem	Masc	Acc.Sing	7	10-99	5059	nikumBam	nikumbham	match
34790	nikumbha	a-stem	Masc	Acc.Dual	1	10-99	5059	nikumBO	nikumbhau	match
34790	nikumbha	a-stem	Masc	Ins.Sing	4	10-99	5059	nikumBena	nikumbhena	match
34790	nikumbha	a-stem	Masc	Abl.Sing	3	10-99	5059	nikumBAd|nikumBAt	nikumbhāt	match
34790	nikumbha	a-stem	Masc	Gen.Sing	3	10-99	5059	nikumBasya	nikumbhasya	match
34790	nikumbha	a-stem	Masc	Gen.Plur	1	10-99	5059	nikumBAnAm	nikumbhānām	match
34790	nikumbha	a-stem	Masc	Loc.Sing	1	10-99	5059	nikumBe	nikumbhe	match
28608	nīla	a-stem	Masc	Nom.Sing	106	1000+	5060	nIlaH	nīlaḥ	match
28608	nīla	a-stem	Masc	Nom.Plur	7	1000+	5060	nIlAH	nīlāḥ	match
28608	nīla	a-stem	Masc	Acc.Sing	26	1000+	5060	nIlam	nīlam	match
28608	nīla	a-stem	Masc	Ins.Sing	7	1000+	5060	nIlena	nīlena	match
28608	nīla	a-stem	Masc	Dat.Sing	4	1000+	5060	nIlAya	nīlāya	match
28608	nīla	a-stem	Masc	Abl.Sing	3	1000+	5060	nIlAd|nIlAt	nīlāt	match
28608	nīla	a-stem	Masc	Gen.Sing	13	1000+	5060	nIlasya	nīlasya	match
28608	nīla	a-stem	Masc	Loc.Sing	5	1000+	5060	nIle	nīle	match
28608	nīla	a-stem	Masc	Voc.Sing	2	1000+	5060	nIla	nīlaiḥ	mismatch
28611	nīla	a-stem	Neut	Nom.Sing	47	1000+	5060	nIlam	nīlam	match
28611	nīla	a-stem	Neut	Nom.Plur	1	1000+	5060	nIlAni	nīlāni	match
28611	nīla	a-stem	Neut	Acc.Sing	5	1000+	5060	nIlam	nīlam	match
28611	nīla	a-stem	Neut	Ins.Plur	3	1000+	5060	nIlEH	nīlaiḥ	match
28611	nīla	a-stem	Neut	Gen.Sing	1	1000+	5060	nIlasya	nīlasya	match
28611	nīla	a-stem	Neut	Gen.Plur	1	1000+	5060	nIlAnAm	nīlānām	match
28615	nīlakaṇṭha	a-stem	Masc	Nom.Sing	20	10-99	5061	nIlakaRWaH	nīlakaṇṭhaḥ	match
28615	nīlakaṇṭha	a-stem	Masc	Nom.Plur	2	10-99	5061	nIlakaRWAH	nīlakaṇṭhāḥ	match
28615	nīlakaṇṭha	a-stem	Masc	Acc.Sing	15	10-99	5061	nIlakaRWam	nīlakaṇṭham	match
28615	nīlakaṇṭha	a-stem	Masc	Acc.Plur	2	10-99	5061	nIlakaRWAn	nīlakaṇṭhān	match
28615	nīlakaṇṭha	a-stem	Masc	Ins.Sing	2	10-99	5061	nIlakaRWena	nīlakaṇṭhena	match
28615	nīlakaṇṭha	a-stem	Masc	Dat.Sing	13	10-99	5061	nIlakaRWAya	nīlakaṇṭhāya	match
28615	nīlakaṇṭha	a-stem	Masc	Abl.Sing	1	10-99	5061	nIlakaRWAd|nIlakaRWAt	nīlakaṇṭhāt	match
28615	nīlakaṇṭha	a-stem	Masc	Gen.Sing	4	10-99	5061	nIlakaRWasya	nīlakaṇṭhasya	match
28615	nīlakaṇṭha	a-stem	Masc	Gen.Plur	1	10-99	5061	nIlakaRWAnAm	nīlakaṇṭhānām	match
28615	nīlakaṇṭha	a-stem	Masc	Loc.Plur	1	10-99	5061	nIlakaRWezu	nīlakaṇṭheṣu	match
28615	nīlakaṇṭha	a-stem	Masc	Voc.Sing	2	10-99	5061	nIlakaRWa	nīlakaṇṭhaiḥ	mismatch
28617	nīlakaṇṭha	a-stem	Neut	Nom.Sing	1	10-99	5061	nIlakaRWam	nīlakaṇṭham	match
34020	nirañjana	a-stem	Masc	Nom.Sing	4	10-99	5062	niraYjanaH	nirañjanaḥ	match
34020	nirañjana	a-stem	Masc	Acc.Sing	1	10-99	5062	niraYjanam	nirañjanam	match
34020	nirañjana	a-stem	Masc	Dat.Sing	1	10-99	5062	niraYjanAya	nirañjanāya	match
34020	nirañjana	a-stem	Masc	Voc.Sing	1	10-99	5062	niraYjana	nirañjanaiḥ	mismatch
34021	nirañjana	a-stem	Neut	Acc.Sing	1	10-99	5062	niraYjanam	nirañjanam	match
14789	pañjara	a-stem	Neut	Nom.Sing	9	10-99	5063	paYjaram	pañjaraḥ|pañjaram	variant
14789	pañjara	a-stem	Neut	Nom.Plur	1	10-99	5063	paYjarARi	pañjarāṇi	match
14789	pañjara	a-stem	Neut	Acc.Sing	13	10-99	5063	paYjaram	pañjaram	match
14789	pañjara	a-stem	Neut	Acc.Plur	1	10-99	5063	paYjarARi	pañjarāṇi	match
14789	pañjara	a-stem	Neut	Ins.Sing	1	10-99	5063	paYjareRa	pañjareṇa	match
14789	pañjara	a-stem	Neut	Abl.Sing	2	10-99	5063	paYjarAd|paYjarAt	pañjarāt	match
14789	pañjara	a-stem	Neut	Loc.Sing	19	10-99	5063	paYjare	pañjare	match
14789	pañjara	a-stem	Neut	Loc.Plur	1	10-99	5063	paYjarezu	pañjareṣu	match
116703	śamana	a-stem	Neut	Nom.Sing	32	100-999	5066	Samanam	śamanam	match
116703	śamana	a-stem	Neut	Nom.Plur	1	100-999	5066	SamanAni	śamanāni	match
116703	śamana	a-stem	Neut	Acc.Sing	13	100-999	5066	Samanam	śamanam	match
116703	śamana	a-stem	Neut	Acc.Plur	1	100-999	5066	SamanAni	śamanāni	match
116703	śamana	a-stem	Neut	Ins.Plur	5	100-999	5066	SamanEH	śamanaiḥ	match
116703	śamana	a-stem	Neut	Dat.Sing	7	100-999	5066	SamanAya	śamanāya	match
116703	śamana	a-stem	Neut	Abl.Sing	1	100-999	5066	SamanAd|SamanAt	śamanāt	match
116703	śamana	a-stem	Neut	Gen.Plur	2	100-999	5066	SamanAnAm	śamanānām	match
116703	śamana	a-stem	Neut	Loc.Sing	10	100-999	5066	Samane	śamane	match
116702	śamana	a-stem	Masc	Nom.Sing	3	100-999	5066	SamanaH	śamanaḥ	match
116702	śamana	a-stem	Masc	Acc.Sing	1	100-999	5066	Samanam	śamanam	match
112821	sāmba	a-stem	Masc	Nom.Sing	33	10-99	5067	sAmbaH	sāmbaḥ	match
112821	sāmba	a-stem	Masc	Nom.Dual	3	10-99	5067	sAmbO	sāmbau	match
112821	sāmba	a-stem	Masc	Nom.Plur	2	10-99	5067	sAmbAH	sāmbāḥ	match
112821	sāmba	a-stem	Masc	Acc.Sing	18	10-99	5067	sAmbam	sāmbam	match
112821	sāmba	a-stem	Masc	Acc.Plur	1	10-99	5067	sAmbAn	sāmbān	match
112821	sāmba	a-stem	Masc	Ins.Sing	4	10-99	5067	sAmbena	sāmbena	match
112821	sāmba	a-stem	Masc	Ins.Plur	1	10-99	5067	sAmbEH	sāmbaiḥ	match
112821	sāmba	a-stem	Masc	Dat.Sing	1	10-99	5067	sAmbAya	sāmbāya	match
112821	sāmba	a-stem	Masc	Abl.Sing	2	10-99	5067	sAmbAd|sAmbAt	sāmbāt	match
112821	sāmba	a-stem	Masc	Gen.Sing	3	10-99	5067	sAmbasya	sāmbasya	match
112821	sāmba	a-stem	Masc	Loc.Sing	2	10-99	5067	sAmbe	sāmbe	match
112821	sāmba	a-stem	Masc	Voc.Dual	1	10-99	5067	sAmbO	sāmbau	match
112822	sāmba	a-stem	Neut	Nom.Sing	3	10-99	5067	sAmbam	sāmbam	match
42218	saṃrudh	consonant-stem	Fem	Acc.Sing	2	10-99	5068	saMruDam	saṃrudham	match
103322	sthaulya	a-stem	Neut	Nom.Sing	19	10-99	5070	sTOlyam	sthaulyam	match
103322	sthaulya	a-stem	Neut	Nom.Plur	1	10-99	5070	sTOlyAni	sthaulyāni	match
103322	sthaulya	a-stem	Neut	Acc.Sing	11	10-99	5070	sTOlyam	sthaulyam	match
103322	sthaulya	a-stem	Neut	Ins.Sing	1	10-99	5070	sTOlyena	sthaulyena	match
103322	sthaulya	a-stem	Neut	Abl.Sing	3	10-99	5070	sTOlyAd|sTOlyAt	sthaulyāt	match
103322	sthaulya	a-stem	Neut	Loc.Sing	2	10-99	5070	sTOlye	sthaulye	match
120365	vairin	consonant-stem	Masc	Nom.Sing	7	100-999	5073	vErI	vairī	match
120365	vairin	consonant-stem	Masc	Nom.Dual	1	100-999	5073	vEriRO	vairiṇaḥ	mismatch
120365	vairin	consonant-stem	Masc	Nom.Plur	10	100-999	5073	vEriRaH	vairiṇaḥ	match
120365	vairin	consonant-stem	Masc	Acc.Sing	6	100-999	5073	vEriRam	vairiṇam	match
120365	vairin	consonant-stem	Masc	Acc.Dual	1	100-999	5073	vEriRO	vairiṇaḥ	mismatch
120365	vairin	consonant-stem	Masc	Acc.Plur	2	100-999	5073	vEriRaH	vairiṇaḥ	match
120365	vairin	consonant-stem	Masc	Ins.Sing	11	100-999	5073	vEriRA	vairiṇā	match
120365	vairin	consonant-stem	Masc	Ins.Plur	4	100-999	5073	vEriBiH	vairibhiḥ	match
120365	vairin	consonant-stem	Masc	Gen.Sing	2	100-999	5073	vEriRaH	vairiṇaḥ	match
120365	vairin	consonant-stem	Masc	Gen.Plur	4	100-999	5073	vEriRAm	vairiṇām	match
120365	vairin	consonant-stem	Masc	Loc.Sing	2	100-999	5073	vEriRi	vairiṇi	match
120365	vairin	consonant-stem	Masc	Loc.Plur	5	100-999	5073	vErizu	vairiṣu	match
74871	varṣābhū	ū-stem	Fem	Nom.Sing	15	10-99	5074	varzABUH	_	mismatch
74871	varṣābhū	ū-stem	Fem	Nom.Dual	1	10-99	5074	varzABvO	varṣābhvau	match
74871	varṣābhū	ū-stem	Fem	Nom.Plur	1	10-99	5074	varzABvaH	_	mismatch
74871	varṣābhū	ū-stem	Fem	Acc.Sing	1	10-99	5074	varzABvam	_	mismatch
74871	varṣābhū	ū-stem	Fem	Acc.Plur	1	10-99	5074	varzABvaH	_	mismatch
74871	varṣābhū	ū-stem	Fem	Ins.Plur	1	10-99	5074	varzABUBiH	_	mismatch
74871	varṣābhū	ū-stem	Fem	Gen.Sing	1	10-99	5074	varzABvAH	varṣābhvaḥ	mismatch
142352	vetana	a-stem	Neut	Nom.Sing	27	10-99	5075	vetanam	vetanam|vetanaḥ|vetanā	variant
142352	vetana	a-stem	Neut	Nom.Plur	5	10-99	5075	vetanAni	vetanāḥ	mismatch
142352	vetana	a-stem	Neut	Acc.Sing	15	10-99	5075	vetanam	vetanam	match
142352	vetana	a-stem	Neut	Acc.Plur	1	10-99	5075	vetanAni	vetanān	mismatch
142352	vetana	a-stem	Neut	Ins.Sing	6	10-99	5075	vetanena	vetanena	match
142352	vetana	a-stem	Neut	Ins.Plur	1	10-99	5075	vetanEH	vetanaiḥ	match
142352	vetana	a-stem	Neut	Gen.Sing	5	10-99	5075	vetanasya	vetanasya	match
142352	vetana	a-stem	Neut	Gen.Dual	2	10-99	5075	vetanayoH	vetanayoḥ	match
142352	vetana	a-stem	Neut	Loc.Dual	1	10-99	5075	vetanayoH	vetanayoḥ	match
142837	vṛścika	a-stem	Masc	Nom.Sing	10	10-99	5076	vfScikaH	vṛścikaḥ	match
142837	vṛścika	a-stem	Masc	Nom.Plur	7	10-99	5076	vfScikAH	vṛścikāḥ	match
142837	vṛścika	a-stem	Masc	Acc.Sing	7	10-99	5076	vfScikam	vṛścikam	match
142837	vṛścika	a-stem	Masc	Acc.Plur	1	10-99	5076	vfScikAn	vṛścikān	match
142837	vṛścika	a-stem	Masc	Ins.Plur	6	10-99	5076	vfScikEH	vṛścikaiḥ	match
142837	vṛścika	a-stem	Masc	Abl.Sing	2	10-99	5076	vfScikAd|vfScikAt	vṛścikāt	match
142837	vṛścika	a-stem	Masc	Gen.Sing	7	10-99	5076	vfScikasya	vṛścikasya	match
142837	vṛścika	a-stem	Masc	Gen.Dual	1	10-99	5076	vfScikayoH	vṛścikayoḥ	match
142837	vṛścika	a-stem	Masc	Gen.Plur	3	10-99	5076	vfScikAnAm	vṛścikānām	match
142837	vṛścika	a-stem	Masc	Loc.Sing	5	10-99	5076	vfScike	vṛścike	match
142837	vṛścika	a-stem	Masc	Voc.Sing	1	10-99	5076	vfScika	vṛścika	match
221751	vṛścika	a-stem	Neut	Nom.Sing	1	10-99	5076	vfScikam	vṛścikam	match
39875	aikya	a-stem	Neut	Nom.Sing	20	10-99	5077	Ekyam	aikyam	match
39875	aikya	a-stem	Neut	Acc.Sing	16	10-99	5077	Ekyam	aikyam	match
39875	aikya	a-stem	Neut	Ins.Sing	6	10-99	5077	Ekyena	aikyena	match
39875	aikya	a-stem	Neut	Abl.Sing	7	10-99	5077	EkyAd|EkyAt	aikyāt	match
39875	aikya	a-stem	Neut	Gen.Sing	1	10-99	5077	Ekyasya	aikyasya	match
39875	aikya	a-stem	Neut	Loc.Sing	2	10-99	5077	Ekye	aikye	match
59055	āmoda	a-stem	Masc	Nom.Sing	11	10-99	5078	AmodaH	āmodaḥ|āmodam|āmodā	variant
59055	āmoda	a-stem	Masc	Nom.Plur	5	10-99	5078	AmodAH	āmodāḥ	match
59055	āmoda	a-stem	Masc	Acc.Sing	11	10-99	5078	Amodam	āmodam|āmodām	variant
59055	āmoda	a-stem	Masc	Ins.Sing	4	10-99	5078	Amodena	āmodena	match
59055	āmoda	a-stem	Masc	Ins.Plur	4	10-99	5078	AmodEH	āmodaiḥ	match
59055	āmoda	a-stem	Masc	Gen.Plur	1	10-99	5078	AmodAnAm	āmodānām	match
59055	āmoda	a-stem	Masc	Loc.Sing	1	10-99	5078	Amode	āmode	match
54670	avasara	a-stem	Masc	Nom.Sing	22	10-99	5079	avasaraH	avasaraḥ	match
54670	avasara	a-stem	Masc	Acc.Sing	16	10-99	5079	avasaram	avasaram	match
54670	avasara	a-stem	Masc	Ins.Sing	1	10-99	5079	avasareRa	avasareṇa	match
54670	avasara	a-stem	Masc	Loc.Sing	35	10-99	5079	avasare	avasare	match
54670	avasara	a-stem	Masc	Loc.Plur	3	10-99	5079	avasarezu	avasareṣu	match
25153	bhūbhṛt	consonant-stem	Masc	Nom.Sing	3	10-99	5081	BUBfd|BUBft	bhūbhṛt	match
25153	bhūbhṛt	consonant-stem	Masc	Nom.Plur	11	10-99	5081	BUBftaH	bhūbhṛtaḥ	match
25153	bhūbhṛt	consonant-stem	Masc	Ins.Sing	19	10-99	5081	BUBftA	bhūbhṛtā	match
25153	bhūbhṛt	consonant-stem	Masc	Ins.Plur	2	10-99	5081	BUBfdBiH	bhūbhṛdbhiḥ	match
25153	bhūbhṛt	consonant-stem	Masc	Dat.Sing	5	10-99	5081	BUBfte	bhūbhṛte	match
25153	bhūbhṛt	consonant-stem	Masc	Abl.Sing	1	10-99	5081	BUBftaH	bhūbhṛtaḥ	match
25153	bhūbhṛt	consonant-stem	Masc	Gen.Sing	15	10-99	5081	BUBftaH	bhūbhṛtaḥ	match
25153	bhūbhṛt	consonant-stem	Masc	Gen.Plur	19	10-99	5081	BUBftAm	bhūbhṛtām	match
25153	bhūbhṛt	consonant-stem	Masc	Loc.Sing	3	10-99	5081	BUBfti	bhūbhṛti	match
149726	brahmaṇaspati	i-stem	Masc	Nom.Sing	75	10-99	5082	brahmaRaspatiH	brahmaṇaspatiḥ	match
149726	brahmaṇaspati	i-stem	Masc	Acc.Sing	11	10-99	5082	brahmaRaspatim	brahmaṇaspatim	match
149726	brahmaṇaspati	i-stem	Masc	Gen.Sing	2	10-99	5082	brahmaRaspateH	brahmaṇaspateḥ	match
149726	brahmaṇaspati	i-stem	Masc	Voc.Sing	64	10-99	5082	brahmaRaspate	brahmaṇaspate	match
100987	dadhīca	a-stem	Masc	Nom.Sing	35	10-99	5083	daDIcaH	dadhīcaḥ	match
100987	dadhīca	a-stem	Masc	Acc.Sing	12	10-99	5083	daDIcam	dadhīcam	match
100987	dadhīca	a-stem	Masc	Ins.Sing	3	10-99	5083	daDIcena	dadhīcena	match
100987	dadhīca	a-stem	Masc	Dat.Sing	1	10-99	5083	daDIcAya	dadhīcāya	match
100987	dadhīca	a-stem	Masc	Abl.Sing	1	10-99	5083	daDIcAd|daDIcAt	dadhīcāt	match
100987	dadhīca	a-stem	Masc	Gen.Sing	19	10-99	5083	daDIcasya	dadhīcasya	match
100987	dadhīca	a-stem	Masc	Gen.Dual	3	10-99	5083	daDIcayoH	dadhīcayoḥ	match
100987	dadhīca	a-stem	Masc	Voc.Sing	4	10-99	5083	daDIca	dadhīcaiḥ	mismatch
129916	gāna	a-stem	Neut	Nom.Sing	18	10-99	5084	gAnam	gānam|gānaḥ	variant
129916	gāna	a-stem	Neut	Acc.Sing	15	10-99	5084	gAnam	gānam	match
129916	gāna	a-stem	Neut	Acc.Plur	1	10-99	5084	gAnAni	gānāni	match
129916	gāna	a-stem	Neut	Ins.Sing	6	10-99	5084	gAnena	gānena	match
129916	gāna	a-stem	Neut	Ins.Plur	3	10-99	5084	gAnEH	gānaiḥ	match
129916	gāna	a-stem	Neut	Dat.Sing	1	10-99	5084	gAnAya	gānāya	match
129916	gāna	a-stem	Neut	Loc.Sing	5	10-99	5084	gAne	gāne	match
130203	gavākṣa	a-stem	Masc	Nom.Sing	21	10-99	5085	gavAkzaH	gavākṣaḥ	match
130203	gavākṣa	a-stem	Masc	Nom.Plur	5	10-99	5085	gavAkzAH	gavākṣāṇi|gavākṣāḥ	variant
130203	gavākṣa	a-stem	Masc	Acc.Sing	11	10-99	5085	gavAkzam	gavākṣam|gavākṣām	variant
130203	gavākṣa	a-stem	Masc	Acc.Plur	3	10-99	5085	gavAkzAn	gavākṣāṇi|gavākṣān	variant
130203	gavākṣa	a-stem	Masc	Ins.Sing	6	10-99	5085	gavAkzeRa	gavākṣeṇa	match
130203	gavākṣa	a-stem	Masc	Abl.Sing	2	10-99	5085	gavAkzAd|gavAkzAt	gavākṣāt	match
130203	gavākṣa	a-stem	Masc	Gen.Sing	1	10-99	5085	gavAkzasya	gavākṣasya	match
130203	gavākṣa	a-stem	Masc	Loc.Sing	2	10-99	5085	gavAkze	gavākṣe	match
130203	gavākṣa	a-stem	Masc	Loc.Plur	1	10-99	5085	gavAkzezu	gavākṣeṣu	match
130204	gavākṣa	a-stem	Fem	Nom.Sing	11	10-99	5085	gavAkzA	gavākṣā	match
130204	gavākṣa	a-stem	Fem	Acc.Sing	2	10-99	5085	gavAkzAm	gavākṣām	match
130204	gavākṣa	a-stem	Fem	Ins.Plur	1	10-99	5085	gavAkzABiH	gavākṣābhiḥ	match
130204	gavākṣa	a-stem	Fem	Gen.Sing	1	10-99	5085	gavAkzAyAH	gavākṣāyāḥ	match
87769	jambuka	a-stem	Masc	Nom.Sing	33	10-99	5086	jambukaH	jambukaḥ	match
87769	jambuka	a-stem	Masc	Nom.Dual	3	10-99	5086	jambukO	jambukau	match
87769	jambuka	a-stem	Masc	Nom.Plur	5	10-99	5086	jambukAH	jambukāḥ	match
87769	jambuka	a-stem	Masc	Acc.Sing	5	10-99	5086	jambukam	jambukam	match
87769	jambuka	a-stem	Masc	Ins.Sing	9	10-99	5086	jambukena	jambukena	match
87769	jambuka	a-stem	Masc	Ins.Plur	5	10-99	5086	jambukEH	jambukaiḥ	match
87769	jambuka	a-stem	Masc	Dat.Sing	1	10-99	5086	jambukAya	jambukāya	match
87769	jambuka	a-stem	Masc	Gen.Sing	5	10-99	5086	jambukasya	jambukasya	match
79259	mārutātmaja	a-stem	Masc	Nom.Sing	68	10-99	5088	mArutAtmajaH	mārutātmajaḥ	match
79259	mārutātmaja	a-stem	Masc	Acc.Sing	5	10-99	5088	mArutAtmajam	mārutātmajam	match
79259	mārutātmaja	a-stem	Masc	Voc.Sing	3	10-99	5088	mArutAtmaja	mārutātmajaiḥ	mismatch
78631	mātāmaha	a-stem	Masc	Nom.Sing	20	10-99	5089	mAtAmahaH	mātāmahaḥ	match
78631	mātāmaha	a-stem	Masc	Nom.Dual	1	10-99	5089	mAtAmahO	mātāmahau	match
78631	mātāmaha	a-stem	Masc	Nom.Plur	3	10-99	5089	mAtAmahAH	mātāmahāḥ	match
78631	mātāmaha	a-stem	Masc	Acc.Sing	14	10-99	5089	mAtAmaham	mātāmaham	match
78631	mātāmaha	a-stem	Masc	Acc.Plur	4	10-99	5089	mAtAmahAn	mātāmahān	match
78631	mātāmaha	a-stem	Masc	Ins.Sing	2	10-99	5089	mAtAmahena	mātāmahena	match
78631	mātāmaha	a-stem	Masc	Dat.Sing	4	10-99	5089	mAtAmahAya	mātāmahāya	match
